maps_link,place,username,comment,rating,datetime,sentiment,clean_comment
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Triono Hadi,Alam yg indah utk swa foto,5 bintang,9 bulan lalu,positive,alam indah foto
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Mohammad Dody Karibi,Bagus,5 bintang,9 bulan lalu,positive,bagus
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,33_WIJAYA GILANG PERKASA,tempatnya enak untuk bersantai,5 bintang,9 bulan lalu,positive,enak santa
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,asih nina,Pantai yg begitu cantik bersih dan indah sangat cocok untuk bersantai karena tidak terlalu padat pengunjung seperti pantai pribadi,5 bintang,10 bulan lalu,positive,pantai cantik bersih indah cocok santa padat unjung pantai pribadi
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Cahyo,"Suasana teduh, nyaman untuk menikmati pesona pantainya.",5 bintang,10 bulan lalu,positive,suasana teduh nyaman nikmat pesona pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Andy Setyawan,parkir kendaran jalan kak tdk jauh dr pantai,5 bintang,10 bulan lalu,positive,parkir kendaran jalan pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Irvan Arief,Masuk gratis,5 bintang,10 bulan lalu,positive,masuk gratis
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Yusril Surya Al Rafiq,Pantai nya bagus,5 bintang,10 bulan lalu,positive,pantai bagus
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Fardan Perdana,Spot mancing favorit,5 bintang,11 bulan lalu,positive,spot mancing favorit
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,arif hutama,Parkir luas langsung hadap laut,5 bintang,11 bulan lalu,positive,parkir luas langsung hadap laut
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Dhani Prasetyo,"Mercusuar yang cukup tinggi dekat pantai pandansari..
Sayang tidak bisa naik keatas karena digembok, dan tidak ada penjaganya..",3 bintang,setahun lalu,neutral,mercusuar pantai pandansari sayang gembok jaga
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,irsam nur arifan,yang mau olah raga bisa naik ke atas,5 bintang,setahun lalu,positive,olah raga
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Listi Yono,Rekomendasi buat mancing di laut pasiran,4 bintang,setahun lalu,positive,rekomendasi mancing laut pasir
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Arika Firdaus,"Pantai ini sbnrnya tmpt para pemancing ikan. Tpi kalau mau dateng ke sini buat duduk2 santai juga enak, pantainya bagus. Agk mirip sama Parangtritis krn msih sejalur, tpi msih banyakan sampah di Parangtritis. Semoga kedepannya para pengunjung pantai2 lebih aware lgi sama sampah2 yg mreka bawa",5 bintang,setahun lalu,positive,pantai sbnrnya pancing ikan dateng duduk santai enak pantai bagus parangtritis msih jalur msih sampah parangtritis moga unjung pantai aware sampah mreka bawa
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Fahmi Fatah,"Tempat nya bagus,asri,bisa naik mercusuar nya, HTM murah juga",5 bintang,setahun lalu,positive,bagusasribisa mercusuar murah
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Denny Zhu,Sayang sekali nggak bisa naik ke atas.. Huhuhu...,5 bintang,setahun lalu,positive,sayang huhuhu
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Macan Putih,Saya penikmat penggemar berat pantai pantai sepanjang jalan lintas selatan Bantul punya ciri khas tersendiri bagi penikmat pantai,5 bintang,setahun lalu,positive,nikmat gemar berat pantai pantai jalan lintas selatan bantul ciri khas nikmat pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Bakhtiyar Rifai,Tempat nongkrong menikmati senja dg pemandangan khas pemancing laut dg galah panjang yg sangat ikonik.,4 bintang,setahun lalu,positive,nongkrong nikmat senja pandang khas pancing laut galah ikonik
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Twin Angler,Tempat melupakan kepenatan kerja,5 bintang,setahun lalu,positive,lupa penat kerja
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Freesat Parabola Bali,Bagus,5 bintang,setahun lalu,positive,bagus
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Heri Sigit,Tempat kurang bersih kecewa sekali,5 bintang,setahun lalu,positive,bersih kecewa
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Fajar Astanaprima,Menara Mercusuar dekat Pantai PandanSari & Samas,5 bintang,setahun lalu,positive,menara mercusuar pantai pandansari samas
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Deva Erwangga,🫶🏻 …,5 bintang,setahun lalu,positive,
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,ErmaDN,"Pantai Pandansari, Pantai dengan Mercusuar yang Ikonik – Banyak pilihan wisata yang tersedia di Yogyakarta. Rasanya sehari saja tidak cukup untuk mengeksplor keseluruhan daya tarik wisata di daerah istimewa tersebut. Mulai saja dari pusat kota di mana terdapat banyak tujuan wisata budaya, seperti Alun-alun Kidul dan beberapa museum terkenal. Belum lagi wisata belanja populer yang juga akan memanjakan hasrat belanja para wisatawan.

Tidak hanya di pusat Yogyakarta, di seluruh provinsi tersebut pengunjung bisa menjelajahi banyak tempat wisata. Terutama wisata bernuansa alam yang selama ini menjadi ciri khas Jogja selain wisata budaya dan sejarahnya. Terdapat beberapa nama tempat wisata alam yang populer, mulai dari pantai, kebun buah, dataran tinggi sampai hutan. Semuanya tersedia dan siap memanjakan mata siapapun yang mengunjunginya.

Di bagian selatan Yogyakarta, ada beberapa nama pantai yang menjadi tempat wisata paling wajib dikunjungi. Satu di antaranya adalah Pantai Pandansari, pantai unik di Kabupaten Bantul. Namanya memang belum sepopuler pantai lain yang selama ini menjadi ikon Jogja, seperti Pantai Parangtritis dengan segala kisah misterinya. Namun pantai di Bantul tersebut tetap menjadi rekomendasi paling bagus saat berkunjung ke Jogja.

Tertutupi oleh Pohon Cemara

Tempat wisata alam berupa pantai umumnya menawarkan keindahan alam berupa pemandangan laut yang luas, pantai yang cantik disertai dengan hamparan pasir dengan warna khas. Namun ada pemandangan yang sedikit berbeda dengan pantai bernama Pandansari di Desa Patehan itu. Pantai tersebut tetap memperlihatkan pemandangan laut dengan air jernihnya, tetapi pengunjung tidak akan menemukan hamparan pasir seperti di pantai lainnya.

Pemandangan pertama yang akan menyambut pengunjung adalah deretan pohon cemara laut. Sebagian besar wilayah pantai tertutupi dengan jenis pohon tersebut yang terlihat seperti pagar penjaga. Jenis pohon tersebut akan meranggas di musim kemarau dan menyisakan batang-batangnya saja. Keunikan inilah yang menjadi alasan mengapa tidak boleh melewatkan Pantai Pandansari sebagai salah satu tempat wisata yang harus dikunjungi.

Terdapat Mercusuar yang Ikonik

Keberadaan mercusuar di area pantai bukan hal yang jarang terjadi. Karena memang kegunaannya sangat penting yaitu sebagai penerang bagi pelaut saat malam, maka bisa dipastikan bangunan menjulang tinggi itu sudah pasti ada di setiap pantai. Namun keberadaan mercusuar di pantai yang juga sering disebut Pantai Patehan itu menjadi simbol yang sangat ikonik.

Tidak hanya sekedar menjalankan fungsinya, mercusuar di pantai tersebut dapat digunakan sebagai tempat untuk menikmati pemandangan. Pengunjung bisa mendaki mercusuar tersebut dengan menapaki anak-anak tangga yang tersusun melingkar. Pastikan memiliki keberanian yang cukup saat mendaki karena mercusuar itu sangat tinggi. Selain itu, pengunjung hanya boleh mendaki dalam keadaan sehat dengan fisik yang kuat sebab pendakian sangat melelahkan.

Bagi pengunjung yang siap mendaki mercusuar sampai puncaknya, tetap disarankan untuk selalu berhati-hati dengan menggunakan alas kaki yang memadai agar tidak terpeleset. Saran ini penting untuk diperhatikan sebab anak-anak tangga yang terbuat dari besi itu sudah cukup berkarat. Sesampainya di atas puncak mercusuar, perjuangan mendaki akan terbayar dengan pemandangan garis pantai yang sangat keren.

Manfaatkan Spot Foto

Wisatawan yang berkunjung ke pantai pasti membayangkan bisa bermain pasir dan berenang di bibir pantai bersama ombak yang tidak terlalu besar. Keinginan yang demikian tidak akan bisa terwujud jika berkunjung ke Pantai Pandansari lantaran tidak ada area pantai yang bisa dijadikan tempat bersantai. Namun jangan khawatir karena pengunjung tetap bisa mendapatkan pengalaman liburan yang seru di pantai tersebut.

Deretan pohon cemara yang tumbuh di sepanjang garis pantai bisa menjadi spot foto menarik. Baik saat musim penghujan ketika pohon cemara tumbuh menghijau maupun saat kemarau ketika daunnya berguguran, akan tetap menjadi latar belakang foto yang indah. Pengunjung bisa memanfaatkan",4 bintang,setahun lalu,positive,pantai pandansari pantai mercusuar ikonik pilih wisata sedia yogyakarta mengeksplor daya tarik wisata daerah istimewa pusat kota tuju wisata budaya alunalun kidul museum kenal wisata belanja populer manja hasrat belanja wisatawan pusat yogyakarta provinsi unjung jajah wisata utama wisata nuansa alam ciri khas jogja wisata budaya sejarah nama wisata alam populer pantai kebun buah datar hutan sedia manja mata unjung selatan yogyakarta nama pantai wisata wajib kunjung pantai pandansari pantai unik kabupaten bantul nama populer pantai lambang jogja pantai parangtritis kisah misteri pantai bantul rekomendasi bagus kunjung jogja tutup pohon cemara wisata alam pantai tawar indah alam pandang laut luas pantai cantik hampar pasir warna khas pandang beda pantai nama pandansari desa patehan pantai lihat pandang laut jernih unjung temu hampar pasir pantai pandang sambut unjung deret pohon cemara laut wilayah pantai tutup jenis pohon lihat pagar jaga jenis pohon ranggas musim kemarau sisa batangbatangnya alas pantai pandansari salah wisata kunjung mercusuar ikonik mercusuar area pantai jarang terang laut malam bangun julang pantai mercusuar pantai pantai patehan simbol ikonik jalan fungsi mercusuar pantai nikmat pandang unjung daki mercusuar tapak anakanak tangga susun lingkar milik berani daki mercusuar unjung daki sehat fisik kuat daki lelah unjung daki mercusuar puncak saran berhatihati alas kaki peleset saran perhati anakanak tangga besi karat sampa puncak mercusuar juang daki bayar pandang garis pantai keren manfaat spot foto wisatawan kunjung pantai bayang main pasir renang bibir pantai ombak wujud kunjung pantai pandansari lantar area pantai santa khawatir unjung alam libur seru pantai deret pohon cemara tumbuh garis pantai spot foto tarik musim hujan pohon cemara tumbuh hijau kemarau daun gugur latar foto indah unjung manfaat
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Arya the explorer,Sebenernya bagus siih tempatnya.. tapi sekarang kok seperti dibiarkan aja pengelolaannya.. semoga kedepannya lebih teratur lagi,5 bintang,setahun lalu,positive,sebenernya bagus siih biar kelola moga atur
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,D U A Azka,"mercusuar yang sangat tinggi sekali. saya berjalan dari pantai goa cemara menuju mercusuar ini terbilang sangat jauh. butuh waktu yang cukup lama. seharusnya ada jalan yang menghubungkan langsung dari pantai goa cemara ke mercusuar ini. tapi ketika saya sampai di sini, rasa lelah saya terbayarkan. menara ini memang menarik dan tinggi sekali. sudah dua kali saya ke sini. yang pertama, saya bisa naik ke atas menara dan melihat indahnya pemandangan dari atas sana. yang kedua, sayangnya mercusuar ini tidak bisa dimasuki karena tutup. alhasil saya hanya bisa di luar mercusuar dan berfoto di depannya saja. tapi tidak apa, saya tetap senang sudah bisa datang ke sini",4 bintang,setahun lalu,positive,mercusuar jalan pantai cemara tuju mercusuar bilang butuh jalan hubung langsung pantai cemara mercusuar lelah bayar menara tarik kali menara lihat indah pandang sayang mercusuar masuk tutup alhasil mercusuar foto senang
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Mafatichul Fuadi,"Viewnya indah, halamannya bersih dan rapi",5 bintang,setahun lalu,positive,viewnya indah halaman bersih rapi
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Fauzie Aulia,"Mercusuar disalah satu pantai selatan kota Jogja, tepatnya di Kabupaten Bantul.
Dengan tipe pasir warna hitam yang bisa dikunjungi, tapi sayang sekali banyak sampah laut yang beeserakah di pantai.",4 bintang,setahun lalu,positive,mercusuar salah pantai selatan kota jogja kabupaten bantul tipe pasir warna hitam kunjung sayang sampah laut beeserakah pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Firdausy Khansa,"Lokasinya bersih, orang di sekitarnya ramah-ramah, kalau jalan kaki dari Pantai Pandansari cuma sekitar 2 menit. Sayangnya, berdasarkan informasi dari penduduk sekitar, mercusuar ini ditutup akses untuk naik ke puncaknya sejak pandemi",5 bintang,2 tahun lalu,positive,lokasi bersih orang ramahramah jalan kaki pantai pandansari menit sayang dasar informasi duduk mercusuar tutup akses puncak pandemi
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Chikitta Firhan,"datang hari sabtu, sedikit ramai. ada warung soto jika lapar.",4 bintang,2 tahun lalu,positive,sabtu ramai warung soto lapar
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Minarto Minarto,cahaya,5 bintang,2 tahun lalu,positive,cahaya
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Diyen Taanneja,𝙿𝚊𝚗𝚝𝚊𝚒 𝙿𝚊𝚗𝚍𝚊𝚗𝚜𝚊𝚛𝚒 𝚍𝚎𝚗𝚐𝚊𝚗 𝚘𝚖𝚋𝚊𝚔 𝚢𝚊𝚗𝚐 𝚋𝚎𝚜𝚊𝚛 𝚝𝚒𝚍𝚊𝚔 𝚍𝚒 𝚜𝚊𝚛𝚊𝚗𝚔𝚊𝚗 𝚞𝚗𝚝𝚞𝚔 𝚋𝚎𝚛𝚎𝚗𝚊𝚗𝚐 𝚍𝚊𝚗 𝚖𝚊𝚗𝚍𝚒,5 bintang,2 tahun lalu,positive,
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,tatag hatinya,"Pantai Pandansari! Pantai yg berjajar rapi di samping kanan kiri Pantai Samas, Pantai Dewaruci, Pantai Cangkring, Pantai Goa Cemara, Pantai Baru, & Pantai Pandansimo. Ada sebuah mercusuar (yg sepertinya milik DivNav Cilacap), sangat eksotik.
Coba saja kunjungi.
Terletak di sebelah barat Pantai Samas, Bantul, DIY.",4 bintang,2 tahun lalu,positive,pantai pandansari pantai jajar rapi samping kanan kiri pantai samas pantai dewaruci pantai cangkring pantai cemara pantai pantai pandansimo buah mercusuar milik divnav cilacap eksotik coba kunjung letak belah barat pantai samas bantul
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,devri budi christiant,bagus,5 bintang,2 tahun lalu,positive,bagus
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,David Rahmanta,Ini tempat aku bermain setiap Minggu. Tempo dulu. Kunjungi channel YouTube David Rahmanta,5 bintang,2 tahun lalu,positive,main minggu tempo kunjung channel youtube david rahmanta
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Ramadhan Gilang,"Mercusuar di area pantai selatan yang terlihat dari beberapa pantai sekaligus. Untuk mencapai area mercusuar, bisa mengikuti jalur masuk ke pantai pandansari. Lokasi foto2 bisa dari sisi depan area bangunan mercusuar atau dari sisi sebelah kiri bangunan dimana ada halaman yang bisa jadi spot foto dengan background mercusuar.",5 bintang,2 tahun lalu,positive,mercusuar area pantai selatan lihat pantai capai area mercusuar jalur masuk pantai pandansari lokasi foto sisi area bangun mercusuar sisi belah kiri bangun halaman spot foto background mercusuar
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Andri Saputra,Tiket masuk lokasi pantainya 10k. Pantainya tdk begitu rame. Mercusuarnya tidak bisa untuk dinaiki. Kalau mau selfie di depannya boleh.,4 bintang,2 tahun lalu,positive,tiket masuk lokasi pantai pantai ramai mercusuar selfie
