maps_link,place,username,comment,rating,datetime,sentiment,clean_comment
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Mijan Kece,Sayangnya aq cm di bawah g naik ke puncak,5 bintang,5 tahun lalu,positive,sayang puncak
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Ryanlie,Tempat yang bagus untuk pejalan kaki pemula,5 bintang,5 tahun lalu,positive,bagus pejal kaki
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Eka Devi Maharani,View bagus,5 bintang,5 tahun lalu,positive,view bagus
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,ZahraDiva nada alifa,dapat melihat pemandangan dari puncak,4 bintang,5 tahun lalu,positive,lihat pandang puncak
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Petualang Jadul,Ekowisata di daerah Gunung Kidul Jogjakarta,5 bintang,5 tahun lalu,positive,ekowisata daerah gunung kidul jogjakarta
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,AShob i,Gunung berapi purba,5 bintang,5 tahun lalu,positive,gunung purba
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,septio tulus,Bagus untuk pendaki pemula yg mau nyoba keluar dari zona nyaman,5 bintang,5 tahun lalu,positive,bagus daki nyoba zona nyaman
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Yoga Oktavianto,"Dikawasan ini pemandanganya bagus disitu kita bisa melihat gunung gunung purba, disitu juga banyak tempat wisata seperti curug dan embung. Jadi kawasan itu memang bisa dibilang kawasan wisata khususnya wisata alam. Jadi recommended banget.",5 bintang,5 tahun lalu,positive,kawasan pemandanganya bagus situ lihat gunung gunung purba situ wisata curug embung kawasan bilang kawasan wisata khusus wisata alam recommended banget
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,DITYA SUHARPRATOMO,Pemandangan yang indah dan berbeda 👍 …,4 bintang,5 tahun lalu,positive,pandang indah beda
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Andrean Ridhan,Pemandangan yang bagus,3 bintang,5 tahun lalu,neutral,pandang bagus
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Permadi lima,"Lumayan buat manasin kaki, persiapkan logistik sebelum naik ( jangn lupa dibawa turun sampahnya ). Oiy bawa senter juga kalo turunnya kemaleman",4 bintang,5 tahun lalu,positive,lumayan manasin kaki logistik jangn lupa bawa turun sampah bawa senter turun maleman
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Achmad Syaifudin,"Keren, Jogjakarta luar biasa!",5 bintang,5 tahun lalu,positive,keren jogjakarta
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Teds Kurnianto,Banyak objek lokasi yg bagus untuk berphoto.. 👍👍 …,5 bintang,5 tahun lalu,positive,objek lokasi bagus berphoto
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Bamboenk,Tempat nya asik uk traveling pemula,5 bintang,5 tahun lalu,positive,asik traveling
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Masitoh Muchyat,Favorit buat olahraga latihan naik gunung,5 bintang,5 tahun lalu,positive,favorit olahraga latih gunung
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Bangkit Saputra,Pemandangan alam pegunungan dan perbukitan serta letak dataran tinggi sangat indah dan asri.,5 bintang,5 tahun lalu,positive,pandang alam gunung bukit letak datar indah asri
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Ireneus Abbylael,Salah satu tempat terbaik untuk melihat matahari terbit dan terbenam di Gunung Kidul,5 bintang,5 tahun lalu,positive,salah lihat matahari terbit benam gunung kidul
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Januari Bercerita,Keren,5 bintang,5 tahun lalu,positive,keren
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Sofyan Darmawan,"Bagus, keren,",5 bintang,5 tahun lalu,positive,bagus keren
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,fauzi,Oke,4 bintang,5 tahun lalu,positive,
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Abim Habibi,Cocok buat latihan buat para pendaki pemula,5 bintang,5 tahun lalu,positive,cocok latih daki
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Mas Bepe,"Kawasan ini boleh dibilang sebagai kawasan wisata multi fungsi. Pengunjung bisa mengeksplore gunung yang berupa batuan cadas ini dengan berjalan melalui rute yang sudah ada. Bagi para penikmat fotografi jelas tempat ini menyuguhkan banyak spot foto yang keren. Untuk para penyuka moment sunrise maupun sunset bisa camping disini. Selain itu disini juga terdapat embung yang lumayan cantik untuk berfoto ria. Bila masih ingin mencari hal unik lain, di sini juga ada satu kampung unik yang hanya terdiri dari beberapa kepala keluarga dan dari tahun ke tahun jumlahnya selalu tetap. Sangat direkomendasikan bagi para penikmat petualangan",5 bintang,5 tahun lalu,positive,kawasan bilang kawasan wisata multi fungsi unjung mengeksplore gunung batu keren jalan rute nikmat fotografi suguh spot foto keren suka moment sunrise sunset camping embung lumayan cantik foto cari unik kampung unik kepala keluarga rekomendasi nikmat tualang
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,agus surya widianta,Segar udaranya,5 bintang,5 tahun lalu,positive,segar udara
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Atik W,"700 mdpl. Akhirnya bisa sampai puncak. Pemandangan yang indah dari atas, dan seru banget, melewati lorong yang cuma bisa jalan satu satu.... suatu saat kesana lagi.",5 bintang,6 tahun lalu,positive,mdpl puncak pandang indah seru banget lorong jalan kesana
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Sari Gunkid,"Tempat yang indah, cocok untuk camping dan menikmati keindahan pemandangan dari ketinggian.",5 bintang,6 tahun lalu,positive,indah cocok camping nikmat indah pandang
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Yuri Satria Mbelink,"Salah satu destinasi wisata baru di Jogja, menyajikan keindahan gugusan pegunungan seribu, dengan seribu misteri yang menyelimuti nya pula. Berada disini serasa masuk labirin tak bertepi, seribu tanya menggoda tentang asal usul penciptaan alam semesta, tentang apakah kita/manusia  penghuni pertama dunia?",5 bintang,6 tahun lalu,positive,salah destinasi wisata jogja saji indah gugus gunung ribu ribu misteri limut serasa masuk labirin tepi ribu goda usul cipta alam semesta kitamanusia huni dunia
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Mulyono Yono,Tempat wisata di pegunungan,1 bintang,6 tahun lalu,negative,wisata gunung
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Vera Yusnita,Sensasi ..... mencari sesuatu yg luar biasa diatas bukit...tidak rugi sampai atas dengan melihat' pemandangan kota Jogja yg indah,5 bintang,6 tahun lalu,positive,sensasi cari bukittidak rugi lihat pandang kota jogja indah
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Rizkyta M,"sebagai destinasi tempat saya dan tim melaksanakan program pengabdian masyarakat, ini merupakan destinasi desa wisata pilihan. gunung api purba nglanggeran sudah mendapat penghargaan sebagai desa wisata terbaik asean 2017.

saya rekomendasikan untuk berkunjung pada musim hujan untuk melihat embung dan air terjun kedung kandang",5 bintang,6 tahun lalu,positive,destinasi laksana program abdi masyarakat rupa destinasi desa wisata pilih gunung purba nglanggeran harga desa wisata asean rekomendasi kunjung musim hujan lihat embung terjun kedung kandang
"https://www.google.com/maps/place/Kawasan+Ekowisata+Gunung+Api+Purba+Nglanggeran/@-7.8454235,110.5318691,15z/data=!4m15!1m8!3m7!1s0x2e7a4e18dcfe713b:0x760d05fd5684a99c!2sNglanggeran,+Kec.+Patuk,+Kabupaten+Gunung+Kidul,+Daerah+Istimewa+Yogyakarta!3b1!8m2!3d-7.8520902!4d110.5304842!16s%2Fg%2F121_514z!3m5!1s0x2e7a51efde7a9e5f:0x64aa1bf07f3811d8!8m2!3d-7.84276!4d110.5379729!16s%2Fg%2F1pzq9f6n6?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Kawasan Ekowisata Gunung Api Purba Nglanggeran,Nahkoda Group,👍 tingkatkan pengelolaan …,5 bintang,6 tahun lalu,positive,tingkat kelola
